CustomerID,Tenure,MonthlyCharges,TotalCharges,Usage,Complaints,ContractType,PaymentMethod,CustomerServiceCalls,Age,Churn
1305,13,115.1423220845566,2841.3184497563793,455.41211016519804,4,Month-to-Month,Mailed Check,5,69,0
1306,45,49.72907903073336,7469.6547520004015,471.65505593707485,1,Month-to-Month,Electronic,9,24,1
1307,53,29.206698608247542,7388.89660286822,260.115244551545,6,Month-to-Month,Bank Transfer,4,57,0
1308,42,79.90445871503815,4068.737377779554,338.54689239182215,3,One Year,Electronic,6,62,0
1309,63,82.36487782902661,2690.283552744242,389.2579400308318,5,Month-to-Month,Credit Card,6,67,1
1310,27,84.85048201186882,5923.346070257448,65.5073093252328,2,Month-to-Month,Mailed Check,4,41,0
1311,38,46.74020278575413,390.03225351622643,300.4785974987486,0,One Year,Mailed Check,7,28,0
1312,60,21.511068421447504,3850.6751477448447,17.148950651655838,3,One Year,Mailed Check,9,58,1
1313,7,116.50153694544719,2756.954814735635,248.78304169436294,2,One Year,Credit Card,5,72,0
1314,5,45.08930456911025,7372.233492310182,77.4213408101137,3,One Year,Mailed Check,4,18,0
1315,45,87.60262880525475,194.8239154541921,91.46146298104235,6,Two Year,Credit Card,3,71,0
1316,58,90.66298698787095,4467.237518174958,182.52378334630077,2,Two Year,Mailed Check,6,49,0
1317,31,81.00074170794858,5951.242290426346,216.2185833582515,6,Two Year,Electronic,3,57,1
1318,23,51.29073942136482,3931.6421014399257,311.58621226609364,2,One Year,Electronic,4,70,0
1319,42,47.109625376406576,774.6839382855011,37.21420921925783,3,Month-to-Month,Electronic,4,61,0
1320,10,79.76682827027031,7782.4449812204275,251.8458806187223,1,Two Year,Electronic,0,19,0
1321,32,106.60956336116915,4192.282407871174,91.31256512655057,3,Month-to-Month,Credit Card,0,32,1
1322,53,114.67337289233956,4952.0713301201895,286.9875875158709,6,Month-to-Month,Bank Transfer,2,38,0
1323,30,30.590580440375764,1969.2172833893078,318.70230613059175,3,Month-to-Month,Bank Transfer,2,41,1
1324,39,35.48286125977199,3919.63487234375,278.3546282764269,7,Month-to-Month,Electronic,1,67,0
1325,31,114.47362587830797,3490.280986470743,369.1477552391538,7,Two Year,Bank Transfer,1,34,0
1326,2,93.65352283347926,691.6771518156716,167.80462212045066,2,One Year,Bank Transfer,5,64,1
1327,12,108.29938248297731,938.6667930249911,382.5532958165654,7,One Year,Mailed Check,0,69,1
1328,39,40.26326341353432,6716.032904988319,216.38354085409682,0,One Year,Credit Card,5,69,1
1329,66,78.75858711094018,1994.577622432063,242.0922491612984,2,Month-to-Month,Electronic,4,26,0
1330,13,90.11395944174737,1640.1703448391813,324.0510636305357,7,Month-to-Month,Bank Transfer,5,52,0
1331,46,88.01118854469726,4088.8004648761002,9.17919199961198,4,One Year,Bank Transfer,4,37,1
1332,27,60.81516908666981,6173.102337763852,326.99711071012416,3,One Year,Electronic,6,36,1
1333,17,21.539489169130846,589.3774967740046,309.29257453605766,5,Month-to-Month,Mailed Check,0,35,0
1334,60,78.2926056804263,4656.782565142221,154.92355837663996,3,One Year,Electronic,2,37,0
1335,64,45.310153917960875,1041.7624984405295,42.89714244974474,7,Month-to-Month,Mailed Check,5,47,1
1336,35,65.02542461428904,388.0423015223858,45.46772495652057,1,Month-to-Month,Bank Transfer,0,57,0
1337,70,115.75810150838173,516.6772220815174,461.6118734926143,6,Month-to-Month,Credit Card,6,18,1
1338,30,59.903531764243475,6689.8964548466865,344.6396606129186,5,Month-to-Month,Mailed Check,3,41,0
1339,71,103.98016066644267,1031.9826206616863,63.551306885370195,2,Two Year,Mailed Check,2,41,1
1340,63,38.854060574925114,456.6957788571064,178.36158465445317,1,Two Year,Electronic,9,64,1
1341,28,87.24604980250288,3559.409108429007,296.2414969507982,3,Month-to-Month,Bank Transfer,8,36,0
1342,60,117.70069544389435,6767.5484283419955,417.78585254532436,7,One Year,Credit Card,0,47,0
1343,37,30.189310087293677,2173.026174265485,21.830464356504265,2,One Year,Electronic,7,43,1
1344,22,20.831994222719203,3431.5296784547395,118.31656573500443,2,Month-to-Month,Electronic,0,59,0
1345,68,63.35827926326144,415.38800725363467,444.87449514769,4,Month-to-Month,Credit Card,4,61,0
1346,20,29.26254830513672,3647.7202616655195,4.582775091908243,4,Two Year,Bank Transfer,9,55,1
1347,68,94.83843496762313,4663.143337033356,100.6995513969437,7,One Year,Credit Card,7,46,1
1348,64,111.45486638485589,4610.165724641944,479.512087986483,7,Two Year,Electronic,5,30,0
1349,17,63.402097270875885,2726.170868177485,306.70092326108556,0,Month-to-Month,Electronic,6,21,0
1350,12,45.8711642155441,2592.712127238771,130.83568331875324,4,One Year,Mailed Check,7,62,1
1351,22,63.44033190066098,942.3265895991233,33.495547197923806,6,Month-to-Month,Credit Card,5,34,1
1352,17,92.3447817850001,2997.70673310552,14.095670223611078,5,Month-to-Month,Credit Card,5,50,1
1353,10,20.9054161580371,886.0078840964208,122.37253981846364,2,One Year,Credit Card,5,22,0
1354,65,78.94539894846972,6156.107963225208,440.7429097944552,4,Month-to-Month,Electronic,4,45,1
1355,22,81.3291684887379,7733.566952210668,207.95682714875474,7,Month-to-Month,Bank Transfer,7,41,1
1356,50,83.76882468959354,7763.588207666984,360.1666845829965,0,Month-to-Month,Electronic,1,34,1
1357,14,44.20220799808772,6934.0616850656115,459.1425176899789,7,Month-to-Month,Mailed Check,6,67,1
1358,64,91.40527233781268,4846.257979782991,204.0202308014083,7,One Year,Electronic,3,56,0
1359,47,29.13914863317764,5636.8390082266515,95.63868551869852,7,Month-to-Month,Electronic,0,65,1
1360,29,39.92703364668008,2353.125841175271,258.5589654284597,3,Month-to-Month,Electronic,4,57,1
1361,36,107.74700466544819,5083.086319363703,454.04184352992723,5,Month-to-Month,Mailed Check,2,61,0
1362,52,93.87231507265663,3699.631440575032,402.1872070688503,4,Month-to-Month,Credit Card,3,63,0
1363,7,21.374555401134526,3907.936984237767,32.91492168157689,2,One Year,Bank Transfer,6,68,1
1364,29,44.83762603698002,6086.434826963748,346.28640003879093,3,Month-to-Month,Bank Transfer,4,28,0
1365,11,41.44064829931646,2327.155009218288,285.9487612294769,7,One Year,Mailed Check,3,29,0
1366,33,47.080632803697256,2612.5129323867072,453.73158817321274,6,Month-to-Month,Credit Card,0,30,0
1367,6,44.75597702798864,7404.670149916229,61.24070842514862,2,Month-to-Month,Credit Card,5,25,0
1368,32,26.252629574284576,544.1719293226807,267.01805660232833,3,Two Year,Mailed Check,9,18,1
1369,51,65.89405165968203,3936.510957465389,439.73134675594616,6,One Year,Electronic,5,26,0
1370,58,93.27334747861651,7311.126323222107,205.0118933708715,6,Month-to-Month,Credit Card,6,45,1
1371,26,80.67317247174364,4921.86776176344,240.99745886643353,5,Two Year,Bank Transfer,0,19,1
1372,46,87.28716685980798,4416.615886275844,35.230338833479145,2,Month-to-Month,Mailed Check,3,31,1
1373,29,28.114917853623915,2072.979015911906,139.07182022445542,4,Two Year,Bank Transfer,8,30,0
1374,4,115.14907101767872,2811.876363609141,162.25332458447366,4,One Year,Electronic,9,65,0
1375,13,103.84918338430248,6831.182484857074,472.56122437244346,0,One Year,Mailed Check,5,19,1
1376,39,100.50903184956627,4517.823240970819,141.33368027057952,3,Two Year,Bank Transfer,1,21,0
1377,15,102.29838050417675,4166.463330678561,230.434367634826,0,Month-to-Month,Bank Transfer,3,29,0
1378,29,113.27105081327613,886.6797369662285,335.6522117821399,1,One Year,Electronic,5,65,0
1379,29,74.42539661136976,226.62243599547264,81.09168620393869,4,Month-to-Month,Mailed Check,3,27,0
1380,32,40.028201786762594,7713.112990627688,243.22119357093723,3,Month-to-Month,Credit Card,9,20,1
1381,2,81.67836078525411,3078.190721566049,369.2695197379538,5,Month-to-Month,Credit Card,6,21,1
1382,47,94.2881493667939,4865.383190586084,433.427606513533,0,Month-to-Month,Bank Transfer,2,23,0
1383,22,93.79173933540254,729.7490781795515,313.12963733121336,5,One Year,Electronic,5,40,1
1384,27,72.14490241668801,5496.602857212068,334.52675765847397,5,One Year,Bank Transfer,3,22,1
1385,67,26.845871933357806,7467.276998777092,63.14173629228448,7,One Year,Electronic,2,67,0
1386,56,57.11129384301278,4647.755498679615,472.8882486231736,7,Month-to-Month,Credit Card,2,20,0
1387,21,112.07666084633573,1096.3110467657434,66.28703874224118,5,Month-to-Month,Bank Transfer,1,27,1
1388,47,78.4448909757426,4695.6000670404665,387.33646859089913,0,Two Year,Bank Transfer,2,60,0
1389,59,73.83319432557134,6154.142983526754,132.4081608891594,7,Month-to-Month,Electronic,9,36,1
1390,6,46.88535143821935,3310.6906389347473,466.7965718506258,1,One Year,Mailed Check,0,31,0
1391,19,56.84489199165789,7050.718208737596,359.9797696847398,6,One Year,Electronic,2,38,1
1392,57,109.53460891531692,5224.595331523179,376.90685648918446,6,One Year,Mailed Check,8,60,1
1393,69,86.64630475268358,7204.0664544846995,109.52958652994165,7,One Year,Credit Card,3,45,1
1394,3,98.73870267523328,5025.691958853964,221.5199883175804,0,Two Year,Bank Transfer,2,38,0
1395,1,65.43454230676551,1137.1749788381114,308.9065972946432,6,Month-to-Month,Bank Transfer,7,53,1
1396,58,83.0247219456158,2546.564517730994,384.98680910330046,2,Two Year,Electronic,0,41,0
1397,38,44.838360874320756,1694.1800911944097,51.97968795619479,6,Month-to-Month,Electronic,4,71,1
1398,15,90.54608302834863,7279.729331963213,481.1826582272642,4,Month-to-Month,Credit Card,0,55,1
1399,34,62.76013337033373,6107.160531571113,445.110335277278,0,Month-to-Month,Credit Card,6,34,1
1400,61,64.25455148147455,5443.547114389048,135.17429524779217,7,One Year,Mailed Check,4,39,1
1401,35,84.93223245768817,2477.6339250898113,411.380121516166,7,Month-to-Month,Credit Card,1,36,1
1402,64,113.62806214689266,1553.9536991966868,259.1619615199117,6,Month-to-Month,Credit Card,0,62,1
1403,25,26.400634660862092,6075.963595112404,230.90324078100932,0,Month-to-Month,Credit Card,6,71,1
1404,24,102.47432373470076,3845.8477724447293,157.2170529057027,1,Two Year,Credit Card,0,27,1
1405,12,49.23831104121931,1883.7374619899701,290.4842933157962,2,Two Year,Mailed Check,2,28,1
1406,18,64.39194545063779,4971.313627505673,364.9445588517989,7,One Year,Credit Card,5,55,1
1407,15,22.191332877500894,418.6374318937706,205.46645248137912,0,One Year,Mailed Check,5,19,1
1408,27,50.104607783431305,2676.7450076132027,314.60959650414605,7,Month-to-Month,Electronic,6,50,1
1409,72,70.26312426301305,3801.6002572699635,349.6564605776519,7,Month-to-Month,Bank Transfer,0,60,0
1410,60,25.6176077347439,1268.870839464306,355.5609085076429,4,Two Year,Electronic,6,48,1
1411,46,69.10957293831652,7878.770372967632,25.983049065590123,6,Month-to-Month,Credit Card,1,65,0
1412,17,112.71106288584274,1751.8691802579526,429.8739028425335,4,Month-to-Month,Bank Transfer,5,52,1
1413,53,30.53932181078052,1129.7897273417977,229.12665738252397,6,Month-to-Month,Credit Card,7,54,1
1414,8,96.44407280755044,1707.9255037064815,131.20804084810723,7,Month-to-Month,Credit Card,4,64,1
1415,27,60.967105337599264,6175.582951961822,120.88225373984079,0,Month-to-Month,Electronic,9,64,1
1416,46,85.5173714524338,3461.4947082475583,241.50705642197522,5,One Year,Credit Card,2,53,1
1417,50,46.023659798522935,4566.785924045051,443.4157697344796,6,Month-to-Month,Electronic,7,40,0
1418,71,35.94922625413583,265.9723401922499,189.17379084132347,5,One Year,Credit Card,7,53,1
1419,3,36.046261427122644,372.007337729185,374.86287339177164,2,Month-to-Month,Mailed Check,3,57,1
1420,64,27.049194564314465,3622.0218436334276,48.4093654936093,4,Month-to-Month,Bank Transfer,7,56,1
1421,44,38.5646704901243,6551.576421292826,238.02835107553088,5,Month-to-Month,Electronic,4,43,0
1422,53,86.42193849889682,7093.387141789765,495.8430701963678,4,One Year,Electronic,4,42,0
1423,24,108.16906118435081,784.9818840055577,385.21890139616846,6,Month-to-Month,Bank Transfer,2,34,1
1424,60,101.41256855911618,4353.06850659808,105.26424422030651,6,One Year,Electronic,6,32,1
1425,3,88.51343098744842,7314.5145216062365,250.72073684895534,2,One Year,Bank Transfer,8,54,0
1426,20,31.043186341110268,3164.984759743302,116.81238182428328,6,One Year,Mailed Check,8,62,1
1427,46,48.91874462959498,6653.570068284112,204.78046363125463,7,Month-to-Month,Credit Card,0,21,1
1428,15,50.9806875322469,1156.195669755546,390.04201186748236,2,Month-to-Month,Mailed Check,0,39,0
1429,25,44.99569463976212,7489.61646837561,385.6124076452018,5,Month-to-Month,Credit Card,9,34,1
1430,71,71.5005659709723,6036.244208497291,114.05018895119257,6,One Year,Bank Transfer,4,39,0
1431,17,73.55538148796725,7536.541703016524,461.1116590774301,0,Month-to-Month,Mailed Check,0,34,0
1432,9,55.68859751711102,5445.276145064801,296.2840913824134,3,Two Year,Credit Card,3,31,0
1433,38,55.3789158736436,2970.8910627954733,189.96214548100727,1,Two Year,Bank Transfer,0,31,0
1434,48,102.85555979060814,7511.631262945307,250.9677903904303,7,Month-to-Month,Credit Card,1,34,1
1435,60,98.92928483196856,2276.97753284251,302.53562671887187,3,Month-to-Month,Electronic,1,25,1
1436,63,50.779583168074566,2724.162924287687,279.9452659228927,3,One Year,Electronic,3,51,1
1437,2,111.37884438732593,5636.386502213749,243.2025177680891,4,Month-to-Month,Bank Transfer,7,43,1
1438,72,115.2815017002506,6145.998766250552,252.46640204470006,7,Month-to-Month,Credit Card,1,62,1
1439,11,52.67425420300408,7442.287522408315,88.20595521394308,7,Two Year,Electronic,8,47,1
1440,64,55.442494879305485,1717.939031544055,406.36645215233966,2,Month-to-Month,Mailed Check,8,39,1
1441,72,70.56341534219588,6404.184478231869,270.8801599705077,4,Two Year,Credit Card,1,33,1
1442,21,114.11208125336735,5934.513821836012,65.53993085235155,5,One Year,Credit Card,0,47,1
1443,18,107.63194331423115,603.9769944034231,383.078550791389,1,One Year,Electronic,9,33,1
1444,64,30.256796258358982,3159.062815560635,466.2219891886754,5,Month-to-Month,Electronic,9,55,1
1445,38,59.27307432714162,2333.8471107747787,473.65344961848103,0,Month-to-Month,Bank Transfer,8,71,0
1446,32,75.33711897497719,2505.47435239684,184.50886620558637,1,One Year,Credit Card,1,41,0
1447,11,70.31324725515401,7865.280348482137,67.75843678037702,4,Month-to-Month,Mailed Check,7,53,1
1448,45,39.38630679368927,5177.94156649143,259.1998133165326,6,Month-to-Month,Electronic,2,52,1
1449,33,105.88167711681547,5769.641646568647,56.30461467461034,6,Month-to-Month,Credit Card,0,23,1
1450,41,87.69407829968374,7815.279334788573,466.99370925630865,4,Month-to-Month,Electronic,0,21,1
1451,8,103.79083748518036,3079.8940814153457,91.789813677573,5,Month-to-Month,Bank Transfer,9,35,1
1452,11,105.87642793494722,6434.537330777167,126.38292997558203,4,One Year,Credit Card,1,23,0
1453,51,94.83558536657398,3532.7946101055136,203.3182634424852,4,Month-to-Month,Credit Card,6,43,1
1454,41,63.92106012497173,6969.31600733834,191.5822342795629,3,Month-to-Month,Bank Transfer,5,54,0
1455,17,81.05467550154245,1527.194576359295,397.3314461989445,0,One Year,Mailed Check,1,44,0
1456,46,36.03654061197432,7586.720798807809,228.15841027548117,7,Two Year,Electronic,3,58,1
1457,32,87.36454174749078,1828.2964964459495,85.38413000166844,6,Month-to-Month,Bank Transfer,1,28,1
1458,54,37.92532557392808,2677.142005149359,133.60494774303706,3,Month-to-Month,Credit Card,0,55,0
1459,20,89.39495905101568,6073.918649443566,254.556692593761,4,One Year,Bank Transfer,2,33,1
1460,33,42.959816075396866,3210.665618366713,73.72695871306745,2,Two Year,Credit Card,3,36,1
1461,40,31.755130015021997,4904.869876454929,305.82783782300703,3,One Year,Bank Transfer,9,60,0
1462,32,36.528449014295745,3612.130658448485,282.87365327557296,4,One Year,Mailed Check,4,70,1
1463,2,20.199213521907026,5964.722503009277,357.35115819112883,6,Month-to-Month,Credit Card,4,32,1
1464,33,91.87396178535302,1903.8168937120256,468.8523076896838,7,One Year,Bank Transfer,6,43,1
1465,30,93.24010490583791,561.8180991713284,456.12728055057784,4,Month-to-Month,Mailed Check,9,73,1
1466,33,71.49333499132595,2469.442240037223,473.03780903441566,0,One Year,Mailed Check,7,58,1
1467,26,36.13628010553837,3847.0384524605993,122.35779851185046,5,One Year,Electronic,8,73,1
1468,22,28.355433751068976,1427.3584123221608,65.78265331967731,1,Two Year,Credit Card,6,48,1
1469,66,21.9128966437287,2902.8985882854704,151.13835024822424,3,Month-to-Month,Electronic,4,36,1
1470,38,36.574817696522075,3259.8658445191913,447.5425863831573,3,Month-to-Month,Mailed Check,8,74,0
1471,46,109.08555349831467,553.395565137361,486.0267373117441,3,One Year,Electronic,7,68,0
1472,15,44.15368417016818,4708.127260655216,429.662475535238,4,One Year,Electronic,9,41,1
1473,44,55.42713272172156,7086.313080973171,55.0088605637718,7,One Year,Bank Transfer,8,26,1
1474,49,30.534548448133318,1298.769012329114,473.71399902989657,0,Month-to-Month,Electronic,9,40,1
1475,61,42.23613047481703,4822.68330587196,211.67901367539298,7,Month-to-Month,Mailed Check,7,21,1
1476,67,71.92245707802051,5351.439718795686,4.6551453811768395,4,One Year,Electronic,5,27,1
1477,6,80.77526830956526,3412.743975312378,221.1968703740968,4,Month-to-Month,Credit Card,3,26,1
1478,9,44.5352314166211,5638.6709401777325,23.034584837733796,5,Two Year,Bank Transfer,8,36,0
1479,6,25.77321592251172,3344.779193578995,271.9389605805588,2,Month-to-Month,Mailed Check,8,32,1
1480,32,59.10328691273987,4086.6345750217356,169.27701371852567,0,One Year,Electronic,9,68,0
1481,41,43.42033709263342,158.08905197997314,236.71746679702437,3,One Year,Credit Card,9,51,1
1482,8,41.955392322980195,5564.588901664041,306.5851803715585,1,One Year,Mailed Check,8,59,1
1483,72,115.98628027134552,5324.607163663323,434.40054790891014,3,Month-to-Month,Electronic,9,36,1
1484,50,81.63004859257241,403.36693087812205,330.9507882359643,7,Two Year,Bank Transfer,2,66,1
1485,62,75.6878443172096,3009.1758484215516,217.02443423909034,4,Month-to-Month,Electronic,2,69,1
1486,62,61.57751035233219,7834.351542254172,409.7139268351825,0,One Year,Mailed Check,5,73,1
1487,7,62.89443334301443,3423.8188442920728,452.7910687865661,6,Month-to-Month,Mailed Check,5,38,0
1488,4,74.09050038380809,4065.3687005415495,59.87998321609861,0,Month-to-Month,Mailed Check,5,51,1
1489,6,89.64298070361072,7288.448249461777,265.96648877639575,0,Month-to-Month,Credit Card,4,68,0
1490,58,90.21460961818295,5766.3688193394755,142.25597987122208,2,Month-to-Month,Electronic,4,34,0
1491,22,37.16939077054496,4698.354035881366,23.5305989384737,3,Two Year,Electronic,1,35,0
1492,26,70.01127520766269,6402.6569825944725,334.2733475569927,2,Month-to-Month,Electronic,6,34,0
1493,3,61.195809503410196,6928.493505002189,431.38538872961277,6,One Year,Bank Transfer,3,19,1
